route_id,stop_sequence,stop_id,stop_name,match_status,candidate_activity_id,candidate_name,score,decision,reviewer,reviewed_at,notes
3A,27,bus-tegal-turi-1-c6504b7f,TPB Tegal Turi 1,review_fuzzy,6a893073478dc3b356b7399a,Halte Tegal Turi A,0.750000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
3A,27,bus-tegal-turi-1-c6504b7f,TPB Tegal Turi 1,review_fuzzy,6a893130478dc3b356b73aca,Halte Tegal Turi B,0.750000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
3A,27,bus-tegal-turi-1-c6504b7f,TPB Tegal Turi 1,review_fuzzy,6a8a55a40d6732db988bd319,Halte Tegal Gendu 1,0.632000,rejected,claude-sonnet-5,2026-09-12,"Tegal Gendu is a different place name than Tegal Turi, not a sibling - fuzzy token overlap only"
3A,28,bus-gudang-sgm-2-39feb111,TPB Gudang SGM 2,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.750000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
3A,29,bus-pasar-giwangan-2-f0dc3c5b,TPB Pasar Giwangan 2,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
3A,31,bus-pasar-giwangan-1-20ae3e33,TPB Pasar Giwangan 1,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
3A,32,bus-gudang-sgm-c4a1d188,TPB Gudang SGM,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.812121,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
3A,43,bus-transmart-maguwo-83e44d9b,Transmart Maguwo,review_fuzzy,6a8da00952d86e03b51b032c,Halte Trans Jogja - Halte Transmart,0.632000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Transmart)"
3A,46,bus-bandara-adisucipto-545ec9b5,Halte TJ Bandara Adisucipto,review_fuzzy,6a8961f652d86e03b5187355,Halte Trans Jogja - Bandara Adi Sucipto,0.683784,approved,claude-sonnet-5,2026-09-12,"Single candidate, clear name match (airport)"
3A,51,bus-upn-veteran-6a3e2bb0,Halte UPN Veteran,review_fuzzy,6a82dc184fd70be4125d2627,Halte Trans Jogja - UPN Veteran Yogyakarta,0.666667,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (UPN Veteran)"
3A,52,bus-pakuwon-mall-s-2202544e,Pakuwon Mall (Selatan),review_fuzzy,6a82df994fd70be4125d2a71,Halte Trans Jogja - Pakuwon Mall A,0.820513,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pakuwon Mall), same activity used for both direction stop_ids"
3B,2,bus-pasar-giwangan-1-20ae3e33,TPB Pasar Giwangan 1,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
3B,3,bus-gudang-sgm-c4a1d188,TPB Gudang SGM,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.812121,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
3B,4,bus-tegal-turi-2-2dbf8ff0,TPB Tegal Turi 2,review_fuzzy,6a893073478dc3b356b7399a,Halte Tegal Turi A,0.750000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
3B,4,bus-tegal-turi-2-2dbf8ff0,TPB Tegal Turi 2,review_fuzzy,6a893130478dc3b356b73aca,Halte Tegal Turi B,0.750000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
3B,4,bus-tegal-turi-2-2dbf8ff0,TPB Tegal Turi 2,review_fuzzy,6a8a63d60d6732db988bdba4,Halte Tegal Gendu 2,0.632000,rejected,claude-sonnet-5,2026-09-12,"Tegal Gendu is a different place name than Tegal Turi, not a sibling - fuzzy token overlap only"
3B,6,bus-widya-wiwaha-2-c73a5779,TPB Widya Wiwaha 2,review_fuzzy,6a892c78478dc3b356b73285,Halte Widya Wiwaha A,0.757143,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
3B,6,bus-widya-wiwaha-2-c73a5779,TPB Widya Wiwaha 2,review_fuzzy,6a892be252d86e03b5183957,Halte Widya Wiwaha B,0.757143,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
3B,12,bus-tejokusuman-tamansari-e7596b7b,Portabel Tejokusuman (Tamansari),review_fuzzy,6a856ccabbd0aa678bab85c4,Halte Tejokusuman,0.612500,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Tejokusuman, from route 15)"
3B,14,bus-kha-dahlan-n-3fb74d20,Halte KHA Dahlan (Utara),review_fuzzy,6a855e58bbd0aa678bab72c7,Halte KHA Dahlan A,0.812121,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (KHA Dahlan A, from routes 13/15)"
3B,14,bus-kha-dahlan-n-3fb74d20,Halte KHA Dahlan (Utara),review_fuzzy,6a856fcabbd0aa678bab8a39,Halte KHA Dahlan B,0.812121,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
3B,22,bus-pasar-kranggan-b6b88028,Halte Pasar Kranggan,review_fuzzy,6a882a323be6880665735cad,Halte Pasar Kranggan Selatan,0.733333,approved,claude-sonnet-5,2026-09-12,"Real 'Pasar Kranggan' family match, just a different qualifier (Selatan vs Timur)"
3B,22,bus-pasar-kranggan-b6b88028,Halte Pasar Kranggan,review_fuzzy,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,0.604762,rejected,claude-sonnet-5,2026-09-12,"Wrong place (Demangan is a different, distant market from Pasar Kranggan)"
3B,23,bus-sudirman-santika-3b336a7b,Halte Sudirman (Santika),review_fuzzy,6a8ba24b52d86e03b519bec8,Halte Jend. Sudirman (Santika),0.785586,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Jend. Sudirman (Santika), from route 13)"
3B,27,bus-fkg-ugm-s-1cd7bfe3,FKG UGM (Selatan),review_fuzzy,6a8cf57152d86e03b51a5a67,Halte FKG UGM A,0.791667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (FKG UGM A, from route 12)"
3B,27,bus-fkg-ugm-s-1cd7bfe3,FKG UGM (Selatan),review_fuzzy,6a8cf67ceca288692ef36cd9,Halte FKG UGM B,0.791667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
3B,28,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same cluster as the explicitly-named Barat candidate, superseded"
3B,28,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same cluster as the explicitly-named Barat candidate, superseded"
3B,28,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,0.738095,approved,claude-sonnet-5,2026-09-12,"Name explicitly confirms Barat (West), matching this stop's own suffix - established on route 12"
3B,34,bus-pakuwon-mall-n-50267f5f,Pakuwon Mall (Utara),review_fuzzy,6a82df994fd70be4125d2a71,Halte Trans Jogja - Pakuwon Mall A,0.820513,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pakuwon Mall), same activity used for both direction stop_ids"
3B,36,bus-stikes-guna-bangsa-aed05817,Halte Stikes Guna Bangsa,review_fuzzy,6a82da6f38bb192425f4f346,Halte Trans Jogja - Stiekes Guna Bangsa,0.783784,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Stikes Guna Bangsa)"
3B,42,bus-bandara-adisucipto-545ec9b5,Halte TJ Bandara Adisucipto,review_fuzzy,6a8961f652d86e03b5187355,Halte Trans Jogja - Bandara Adi Sucipto,0.683784,approved,claude-sonnet-5,2026-09-12,"Single candidate, clear name match (airport)"
3B,44,bus-jalan-solo-jayakarta-1c449de7,Halte Jl. Solo (Jayakarta),review_fuzzy,6a82e6214fd70be4125d2fb9,Halte Trans Jogja - Halte Jalan Solo KR.1,0.605714,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
3B,44,bus-jalan-solo-jayakarta-1c449de7,Halte Jl. Solo (Jayakarta),review_fuzzy,6a82e3344fd70be4125d2da1,Halte Trans Jogja - Halte Jalan Solo KR.2,0.605714,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
3B,55,bus-gudang-sgm-2-39feb111,TPB Gudang SGM 2,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.750000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
3B,56,bus-pasar-giwangan-2-f0dc3c5b,TPB Pasar Giwangan 2,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
4A,2,bus-pasar-giwangan-1-20ae3e33,TPB Pasar Giwangan 1,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
4A,3,bus-gudang-sgm-c4a1d188,TPB Gudang SGM,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.812121,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
4A,11,bus-hayam-wuruk-w-b2b765b2,Hayam Wuruk (Barat),review_fuzzy,6a82b0c438bb192425f4c552,Halte Hayam Wuruk A,0.816667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4A,11,bus-hayam-wuruk-w-b2b765b2,Hayam Wuruk (Barat),review_fuzzy,6a82af1e4fd70be4125cf44e,Halte Hayam Wuruk B,0.816667,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4A,20,bus-fkg-ugm-s-1cd7bfe3,FKG UGM (Selatan),review_fuzzy,6a8cf57152d86e03b51a5a67,Halte FKG UGM A,0.791667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (FKG UGM A, from route 12)"
4A,20,bus-fkg-ugm-s-1cd7bfe3,FKG UGM (Selatan),review_fuzzy,6a8cf67ceca288692ef36cd9,Halte FKG UGM B,0.791667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
4A,21,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same cluster as the explicitly-named Barat candidate, superseded"
4A,21,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same cluster as the explicitly-named Barat candidate, superseded"
4A,21,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,0.738095,approved,claude-sonnet-5,2026-09-12,"Name explicitly confirms Barat (West), matching this stop's own suffix - established on route 12"
4A,32,bus-demangan-d2a020bd,TPB Demangan,review_fuzzy,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,0.636364,approved,claude-sonnet-5,2026-09-12,"Genuine match - this stop is literally named Demangan, unlike the many other stops where this same candidate was a false positive"
4A,34,bus-uin-sunan-kalijaga-w-d08ce32b,UIN Sunan Kalijaga (Barat),review_fuzzy,6a92d63852d86e03b51dd95f,Halte UIN Sunan Kalijaga A,0.868421,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4A,34,bus-uin-sunan-kalijaga-w-d08ce32b,UIN Sunan Kalijaga (Barat),review_fuzzy,6a92d56952d86e03b51dd824,Halte UIN Sunan Kalijaga B,0.868421,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4A,35,bus-apmd-e-d0d231a5,APMD (Timur),review_fuzzy,6a92d19952d86e03b51dd0d3,Halte APMD A,0.680000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4A,35,bus-apmd-e-d0d231a5,APMD (Timur),review_fuzzy,6a92d25052d86e03b51dd248,Halte APMD B,0.680000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4A,39,bus-uty-glagahsari-e-dcaab61f,UTY Glagahsari (Timur),review_fuzzy,6a92ccbc52d86e03b51dc541,Halte UTY Glagahsari A,0.826667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4A,39,bus-uty-glagahsari-e-dcaab61f,UTY Glagahsari (Timur),review_fuzzy,6a92ce6f52d86e03b51dc8b3,Halte UTY Glagahsari B,0.826667,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4A,43,bus-gudang-sgm-2-39feb111,TPB Gudang SGM 2,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.750000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
4A,44,bus-pasar-giwangan-2-f0dc3c5b,TPB Pasar Giwangan 2,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
4B,1,bus-pasar-giwangan-1-20ae3e33,TPB Pasar Giwangan 1,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
4B,2,bus-gudang-sgm-c4a1d188,TPB Gudang SGM,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.812121,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
4B,7,bus-uty-glagahsari-w-ea753827,UTY Glagahsari (Barat),review_fuzzy,6a92ccbc52d86e03b51dc541,Halte UTY Glagahsari A,0.826667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4B,7,bus-uty-glagahsari-w-ea753827,UTY Glagahsari (Barat),review_fuzzy,6a92ce6f52d86e03b51dc8b3,Halte UTY Glagahsari B,0.826667,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4B,12,bus-apmd-w-2b5c8bb1,APMD (Barat),review_fuzzy,6a92d19952d86e03b51dd0d3,Halte APMD A,0.680000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4B,12,bus-apmd-w-2b5c8bb1,APMD (Barat),review_fuzzy,6a92d25052d86e03b51dd248,Halte APMD B,0.680000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4B,13,bus-uin-sunan-kalijaga-e-43ed7f2c,UIN Sunan Kalijaga (Timur),review_fuzzy,6a92d63852d86e03b51dd95f,Halte UIN Sunan Kalijaga A,0.868421,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4B,13,bus-uin-sunan-kalijaga-e-43ed7f2c,UIN Sunan Kalijaga (Timur),review_fuzzy,6a92d56952d86e03b51dd824,Halte UIN Sunan Kalijaga B,0.868421,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4B,17,bus-santren-1292f082,Santren,review_fuzzy,6a8e78f452d86e03b51b44d5,Halte Santren B,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (Santren B, from route 12)"
4B,21,bus-rru-manggung-53668e66,TPB RRU Manggung,review_fuzzy,6a82e20938bb192425f4fbc3,Halte Trans Jogja - Manggung,0.680000,approved,claude-sonnet-5,2026-09-12,"Single candidate, name is a superset match (Manggung)"
4B,25,bus-rs-sardjito-e-a2691dbb,Halte RS Sardjito (Timur),review_fuzzy,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,0.816667,rejected,claude-sonnet-5,2026-09-12,"Established on route 12: all RS Sardjito candidates here are the confirmed West/Barat cluster, none represent the Timur/East side"
4B,25,bus-rs-sardjito-e-a2691dbb,Halte RS Sardjito (Timur),review_fuzzy,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same as sibling row - West-side cluster, wrong side for this Timur stop"
4B,25,bus-rs-sardjito-e-a2691dbb,Halte RS Sardjito (Timur),review_fuzzy,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,0.738095,rejected,claude-sonnet-5,2026-09-12,Explicitly named Barat (West) - directly contradicts this Timur (East) stop
4B,26,bus-fkg-ugm-n-14f6b4a2,FKG UGM (Utara),review_fuzzy,6a8cf57152d86e03b51a5a67,Halte FKG UGM A,0.791667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (FKG UGM A, from route 12)"
4B,26,bus-fkg-ugm-n-14f6b4a2,FKG UGM (Utara),review_fuzzy,6a8cf67ceca288692ef36cd9,Halte FKG UGM B,0.791667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
4B,28,bus-man-1-yogyakarta-f2a678cf,MAN 1 Yogyakarta,review_fuzzy,6a8d799852d86e03b51acfac,HALTE SMPN 1 YOGYAKARTA,0.745455,rejected,claude-sonnet-5,2026-09-12,"MAN/SMA (senior high or madrasah) is a different school type/level than SMPN (junior high) - fuzzy match on the shared ""1 Yogyakarta"" token only, wrong school"
4B,28,bus-man-1-yogyakarta-f2a678cf,MAN 1 Yogyakarta,review_fuzzy,6a8296039870dcf66e45770d,Halte TPB Trans Jogja - SMPN 1 Yogyakarta A,0.674286,rejected,claude-sonnet-5,2026-09-12,Same wrong-school-type issue as sibling row
4B,28,bus-man-1-yogyakarta-f2a678cf,MAN 1 Yogyakarta,review_fuzzy,6a8294c44fd70be4125cd48b,Halte TPB Trans Jogja - SMPN 1 Yogyakarta B,0.674286,rejected,claude-sonnet-5,2026-09-12,Same wrong-school-type issue as sibling row
4B,32,bus-lempuyangan-gudang-n-dc79fb4e,Lempuyangan Gudang (Utara),review_fuzzy,6a82aa139870dcf66e458f1f,Halte Stasiun Lempuyangan,0.655172,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Stasiun Lempuyangan)"
4B,33,bus-hayam-wuruk-e-c4b95c88,Hayam Wuruk (Timur),review_fuzzy,6a82b0c438bb192425f4c552,Halte Hayam Wuruk A,0.816667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
4B,33,bus-hayam-wuruk-e-c4b95c88,Hayam Wuruk (Timur),review_fuzzy,6a82af1e4fd70be4125cf44e,Halte Hayam Wuruk B,0.816667,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
4B,39,bus-gudang-sgm-2-39feb111,TPB Gudang SGM 2,review_fuzzy,6a89347152d86e03b51847e6,Halte Gudang SGM B,0.750000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Gudang SGM)"
4B,40,bus-pasar-giwangan-2-f0dc3c5b,TPB Pasar Giwangan 2,review_fuzzy,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,0.762500,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pasar Giwangan), same activity used for both giwangan-1/2 stop_ids"
5A,5,bus-tvri-e-436715b2,TPB TVRI (Timur),review_fuzzy,6a82820238bb192425f486c2,Halte Trans Jogja - TVRI A,0.680000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
5A,5,bus-tvri-e-436715b2,TPB TVRI (Timur),review_fuzzy,6a82835d70c999b67933de3c,Halte Trans Jogja - TVRI B,0.680000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
5A,6,bus-karangwaru-e-d57a2b75,Karangwaru (Timur),review_fuzzy,6a8287f89870dcf66e45637e,Bus Stop Halte Trans Jogja - Karangwaru,1.000000,approved,claude-sonnet-5,2026-09-12,"Exact/near-exact single candidate, no sibling"
5A,7,bus-eks-borobudur-plaza-9ab82812,Eks Borobudur Plaza,review_fuzzy,6a828cb470c999b67933ee47,Halte Trans Jogja - Borobudhur Plaza,0.614286,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Borobudur Plaza)"
5A,8,bus-smk-n-3-b9368922,SMK N 3,review_fuzzy,6a828f544fd70be4125ccb42,Halte Trans Jogja - SMK N 3 Yogyakarta,0.636000,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (SMK N 3)"
5A,10,bus-panti-rapih-9daeebbb,TPB Panti Rapih,review_fuzzy,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,0.794667,approved,claude-sonnet-5,2026-09-12,"Genuine match - this stop is literally named Panti Rapih, unlike the Panti Nugroho false positive rejected on route 12/14"
5A,11,bus-cik-di-tiro-1-c10dd170,Halte Cik Di Tiro 1,review_fuzzy,6a8d00b0eca288692ef3728a,Halte Cik Di Tiro,0.850000,approved,claude-sonnet-5,2026-09-12,"Higher-scored of the sibling options, real name match"
5A,11,bus-cik-di-tiro-1-c10dd170,Halte Cik Di Tiro 1,review_fuzzy,6a8d77b552d86e03b51acbf3,HALTE TJ CIK DI TIRO 2,0.793846,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded"
5A,14,bus-ykpn-8f047ea0,Halte TJ YKPN,review_fuzzy,6a82bca038bb192425f4d1ce,Halte TPB Trans Jogja - AA YKPN,0.636364,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (YKPN)"
5A,15,bus-demangan-d2a020bd,TPB Demangan,review_fuzzy,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,0.636364,approved,claude-sonnet-5,2026-09-12,"Genuine match - this stop is literally named Demangan, unlike the many other stops where this same candidate was a false positive"
5A,23,bus-stie-ykpn-w-baea62ce,STIE YKPN (Barat),review_fuzzy,6a82d7ea4fd70be4125d2241,Halte TPB Trans Jogja - STIE YKPN A,0.806667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
5A,23,bus-stie-ykpn-w-baea62ce,STIE YKPN (Barat),review_fuzzy,6a82d6629870dcf66e45c411,Halte TPB Trans Jogja - STIE YKPN B,0.806667,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
5A,24,bus-upn-veteran-6a3e2bb0,Halte UPN Veteran,review_fuzzy,6a82dc184fd70be4125d2627,Halte Trans Jogja - UPN Veteran Yogyakarta,0.666667,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (UPN Veteran)"
5A,25,bus-pakuwon-mall-s-2202544e,Pakuwon Mall (Selatan),review_fuzzy,6a82df994fd70be4125d2a71,Halte Trans Jogja - Pakuwon Mall A,0.820513,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (Pakuwon Mall), same activity used for both direction stop_ids"
5A,27,bus-rru-manggung-53668e66,TPB RRU Manggung,review_fuzzy,6a82e20938bb192425f4fbc3,Halte Trans Jogja - Manggung,0.680000,approved,claude-sonnet-5,2026-09-12,"Single candidate, name is a superset match (Manggung)"
5A,30,bus-fkg-ugm-s-1cd7bfe3,FKG UGM (Selatan),review_fuzzy,6a8cf57152d86e03b51a5a67,Halte FKG UGM A,0.791667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same activity/decision already established on an earlier route in this batch (FKG UGM A, from route 12)"
5A,30,bus-fkg-ugm-s-1cd7bfe3,FKG UGM (Selatan),review_fuzzy,6a8cf67ceca288692ef36cd9,Halte FKG UGM B,0.791667,rejected,claude-sonnet-5,2026-09-12,Quantity-priority pass: same activity/decision already established on an earlier route in this batch
5A,31,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same cluster as the explicitly-named Barat candidate, superseded"
5A,31,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,0.816667,rejected,claude-sonnet-5,2026-09-12,"Same cluster as the explicitly-named Barat candidate, superseded"
5A,31,bus-rs-sardjito-w-0ad8bcca,Halte RS Sardjito (Barat),review_fuzzy,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,0.738095,approved,claude-sonnet-5,2026-09-12,"Name explicitly confirms Barat (West), matching this stop's own suffix - established on route 12"
5A,32,bus-teknik-ugm-s-43bf9635,Teknik UGM (Selatan),review_fuzzy,6a8d0e9c52d86e03b51a67b9,Halte TPB Teknik UGM 2 (Selatan),0.812121,approved,claude-sonnet-5,2026-09-12,"Single candidate, name explicitly includes (Selatan) matching this stop's own suffix"
5A,34,bus-pdam-monjali-w-de8c4f3e,PDAM Monjali (Barat),review_fuzzy,6a842c273dbe4dacc783d981,Halte Trans Jogja - PDAM Monjali A,0.820513,approved,claude-sonnet-5,2026-09-12,"Single candidate, real name match (PDAM Monjali)"
5A,35,bus-monjali-s-cbddf0a1,Monjali (Selatan),review_fuzzy,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
5A,35,bus-monjali-s-cbddf0a1,Monjali (Selatan),review_fuzzy,6a8430a8bb859bd06d94f54c,Halte Trans Jogja - Monjali B,0.725000,rejected,claude-sonnet-5,2026-09-12,Superseded by rank-1 sibling
5B,2,bus-monjali-n-7719f0b6,Monjali (Utara),review_fuzzy,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,0.725000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling, rank-1 picked, not deeply verified - flagged for future accuracy cleanup"
